TransactionID,AccountID,Type,Category,Subcategory,Amount,Date,Status,InvoiceNumber,RecipientID
T9652,1,Income,Salary,Salary,391.83,26/02/2024,Completed,NULL,NULL
T1259,2,Income,Freelance,Freelance,1925.77,29/07/2024,Completed,NULL,NULL
T4363,2,Expense,Sending Money to Family,Sending Money to Family,2488.095,17/09/2023,Cancelled,NULL,R0006
T7143,2,Income,Salary,Salary,868.25,05/10/2023,Pending,NULL,NULL
T4044,1,Expense,Entertainment,Airbnb,513.485,10/07/2023,Cancelled,NULL,NULL
T3436,2,Income,Bonus,Bonus,2955,01/02/2024,Cancelled,NULL,NULL
T9353,1,Income,Shopify Store,Shopify Store,1715.52,05/01/2024,Completed,NULL,NULL
T1675,1,Income,Property Rental,Property Rental,3359.18,05/05/2023,Cancelled,NULL,NULL
T8656,2,Income,Freelance,Freelance,413.66,12/03/2024,Pending,NULL,NULL
T1219,2,Expense,Transport,Transport,1353.805,10/10/2023,Cancelled,NULL,NULL
T9344,2,Income,Freelance,Freelance,1227.83,15/12/2023,Cancelled,NULL,NULL
T2148,2,Expense,Sending Money to Family,Sending Money to Family,2333.01,26/01/2023,Completed,NULL,R0004
T2165,1,Expense,Groceries,Groceries,1785.41,30/01/2024,Pending,NULL,NULL
T9003,1,Income,Freelance,Freelance,3458.23,02/11/2023,Cancelled,NULL,NULL
T6231,2,Expense,Taxes,Taxes,1310.005,04/12/2023,Cancelled,INV-5964,NULL
T7857,1,Expense,Utilities,Utilities,2380.18,08/02/2024,Completed,NULL,NULL
T5341,1,Income,Salary,Salary,1613.47,24/07/2024,Pending,NULL,NULL
T2069,1,Income,Bonus,Bonus,4809.31,11/07/2023,Cancelled,NULL,NULL
T1354,1,Expense,Taxes,Taxes,1747.19,21/01/2023,Cancelled,NULL,NULL
T3650,1,Expense,Groceries,Groceries,602.22,08/01/2024,Completed,INV-6164,NULL
T5763,2,Expense,Sending Money to Family,Sending Money to Family,2388.035,12/02/2024,Cancelled,NULL,R0006
T6134,1,Income,Freelance,Freelance,2891.81,08/03/2024,Pending,NULL,NULL
T3058,2,Expense,Beauty,Beauty,675.835,15/03/2023,Cancelled,INV-4087,NULL
T5417,1,Income,Bonus,Bonus,1267.48,04/05/2023,Pending,NULL,NULL
T5564,2,Expense,Food,Food,409.11,08/08/2024,Pending,INV-9238,NULL
T3314,1,Income,Shopify Store,Shopify Store,3073.15,25/03/2024,Cancelled,NULL,NULL
T4704,1,Expense,Transport,Transport,1759.07,22/04/2023,Cancelled,NULL,NULL
T3019,1,Expense,Groceries,Groceries,2210.57,20/01/2024,Cancelled,NULL,NULL
T9452,2,Expense,Groceries,Groceries,95.295,30/01/2024,Cancelled,NULL,NULL
T1616,2,Income,Salary,Salary,4895.28,15/06/2024,Cancelled,NULL,NULL
T3141,1,Expense,Groceries,Groceries,618.34,15/02/2023,Cancelled,NULL,NULL
T3380,1,Expense,Taxes,Taxes,2291.945,26/02/2024,Completed,INV-7353,NULL
T2908,2,Expense,Transport,Transport,1511.785,18/08/2024,Pending,NULL,NULL
T7440,2,Income,Shopify Store,Shopify Store,2572.87,22/04/2024,Pending,NULL,NULL
T5990,2,Income,Property Rental,Property Rental,1232.42,14/07/2023,Completed,NULL,NULL
T3443,2,Income,Shopify Store,Shopify Store,4528.62,25/08/2023,Cancelled,NULL,NULL
T3147,2,Expense,Sending Money to Family,Sending Money to Family,25.905,06/12/2023,Pending,INV-8970,R0005
T9247,1,Expense,Sending Money to Family,Sending Money to Family,272.7,27/08/2023,Pending,INV-3621,R0002
T7597,2,Income,Freelance,Freelance,1086.24,15/05/2024,Cancelled,NULL,NULL
T3567,1,Income,Salary,Salary,2147.66,05/04/2024,Pending,NULL,NULL
T9768,1,Expense,Taxes,Taxes,1330.26,18/07/2023,Cancelled,NULL,NULL
T9469,1,Expense,Utilities,Utilities,1281.415,12/06/2023,Cancelled,INV-7496,NULL
T1371,1,Income,Property Rental,Property Rental,2346.68,15/09/2023,Completed,NULL,NULL
T2045,1,Expense,Groceries,Groceries,2247.375,08/01/2023,Cancelled,NULL,NULL
T2913,2,Expense,Taxes,Taxes,1162.235,02/01/2024,Cancelled,INV-4715,NULL
T2681,1,Expense,Groceries,Groceries,2169.965,19/12/2023,Completed,INV-2268,NULL
T1327,2,Income,Property Rental,Property Rental,956.8,08/04/2024,Cancelled,NULL,NULL
T7726,2,Income,Bonus,Bonus,449.78,18/01/2024,Cancelled,NULL,NULL
T8947,2,Expense,Utilities,Utilities,1336.47,17/10/2023,Pending,NULL,NULL
T4599,1,Income,Bonus,Bonus,243.07,25/05/2023,Completed,NULL,NULL
T3000,1,Expense,Groceries,Groceries,2375.23,16/05/2024,Cancelled,INV-3645,NULL
T3181,1,Income,Salary,Salary,3375.01,05/04/2024,Cancelled,NULL,NULL
T1162,2,Expense,Utilities,Utilities,2087.595,17/03/2024,Pending,NULL,NULL
T1933,1,Expense,Sending Money to Family,Sending Money to Family,760.41,10/08/2023,Pending,INV-7293,R0010
T5995,1,Expense,Taxes,Taxes,2399.12,26/11/2023,Pending,NULL,NULL
T6857,2,Expense,Taxes,Taxes,1191.82,08/08/2024,Cancelled,NULL,NULL
T4285,1,Income,Shopify Store,Shopify Store,609.31,05/04/2024,Cancelled,NULL,NULL
T7268,1,Expense,Beauty,Beauty,654.53,05/01/2024,Completed,NULL,NULL
T6652,1,Income,Bonus,Bonus,4576.8,28/12/2023,Pending,NULL,NULL
T4229,2,Expense,Taxes,Taxes,525.19,17/08/2024,Cancelled,NULL,NULL
T2533,2,Expense,Utilities,Utilities,1439.315,10/04/2023,Cancelled,INV-4869,NULL
T9742,2,Expense,Food,Food,176.205,18/12/2023,Cancelled,INV-6544,NULL
T2841,2,Expense,Beauty,Beauty,1396.595,24/08/2023,Cancelled,NULL,NULL
T5477,1,Income,Shopify Store,Shopify Store,1028.9,12/06/2024,Cancelled,NULL,NULL
T6921,1,Expense,Utilities,Utilities,2034.655,06/11/2023,Pending,INV-5830,NULL
T2193,2,Income,Salary,Salary,4425.87,24/05/2024,Completed,NULL,NULL
T9705,2,Income,Shopify Store,Shopify Store,3698.35,27/03/2023,Cancelled,NULL,NULL
T4051,1,Income,Salary,Salary,3007.23,10/11/2023,Completed,NULL,NULL
T2224,2,Income,Freelance,Freelance,2768.53,25/07/2023,Pending,NULL,NULL
T7472,2,Expense,Sending Money to Family,Sending Money to Family,1417.955,09/08/2023,Cancelled,INV-5593,R0001
T2225,1,Expense,Food,Food,2374.5,30/09/2023,Completed,NULL,NULL
T6475,2,Expense,Transport,Transport,1074.53,20/01/2023,Pending,INV-2745,NULL
T9416,2,Income,Property Rental,Property Rental,4214.71,22/06/2024,Pending,NULL,NULL
T4080,1,Income,Bonus,Bonus,3881.74,13/09/2023,Completed,NULL,NULL
T3136,1,Expense,Food,Food,735.285,18/05/2023,Completed,NULL,NULL
T8600,2,Income,Shopify Store,Shopify Store,1088.93,10/01/2023,Pending,NULL,NULL
T5008,2,Income,Bonus,Bonus,4801.03,04/08/2024,Pending,NULL,NULL
T2014,2,Income,Property Rental,Property Rental,3869.92,01/04/2023,Pending,NULL,NULL
T4357,1,Expense,Beauty,Beauty,1281.06,04/04/2024,Cancelled,NULL,NULL
T7106,1,Income,Freelance,Transfer In,2742.64,31/01/2023,Completed,NULL,NULL
T9304,1,Expense,Beauty,Beauty,151.74,18/10/2023,Completed,NULL,NULL
T7319,2,Expense,Taxes,Taxes,1434.115,12/11/2023,Completed,INV-7631,NULL
T5719,1,Expense,Taxes,Taxes,769.045,16/02/2023,Pending,NULL,NULL
T3428,2,Expense,Utilities,Utilities,1422.94,27/06/2023,Completed,INV-3452,NULL
T9748,2,Expense,Food,Food,858.855,17/02/2024,Cancelled,NULL,NULL
T5100,2,Expense,Sending Money to Family,Sending Money to Family,780.825,02/09/2023,Completed,NULL,R0003
T8964,1,Income,Freelance,Freelance,4119.63,31/05/2023,Pending,NULL,NULL
T8586,1,Income,Bonus,Bonus,2801.64,31/07/2023,Pending,NULL,NULL
T1120,2,Expense,Food,Food,2397.16,16/03/2024,Cancelled,NULL,NULL
T4661,2,Expense,Transport,Transport,1885.65,08/01/2023,Cancelled,NULL,NULL
T7340,1,Income,Freelance,Freelance,4989.18,14/03/2023,Cancelled,NULL,NULL
T1858,1,Expense,Utilities,Utilities,569.875,07/03/2023,Pending,INV-6763,NULL
T5439,1,Income,Bonus,Bonus,822.25,24/12/2023,Cancelled,NULL,NULL
T2183,2,Expense,Beauty,Beauty,109.99,30/04/2024,Cancelled,INV-7346,NULL
T5357,2,Income,Salary,Salary,4226.86,16/10/2023,Cancelled,NULL,NULL
T8286,1,Income,Salary,Salary,1063.45,05/07/2023,Cancelled,NULL,NULL
T5649,1,Expense,Groceries,Groceries,1813.9,02/05/2023,Cancelled,INV-8474,NULL
T4095,1,Expense,Beauty,Beauty,410.865,18/02/2023,Completed,NULL,NULL
T1881,1,Expense,Taxes,Taxes,1002.11,15/02/2024,Completed,INV-4026,NULL
T2532,1,Income,Bonus,Bonus,1053.41,27/06/2023,Pending,NULL,NULL
T9948,1,Income,Salary,Salary,1073.97,19/04/2024,Completed,NULL,NULL
T8600,2,Expense,Entertainment,Amazon,1004.845,13/07/2023,Pending,INV-4217,NULL
T4904,1,Income,Bonus,Bonus,2108.53,08/02/2024,Pending,NULL,NULL
T6611,1,Expense,Food,Food,288.485,16/09/2023,Completed,NULL,NULL
T2715,1,Income,Salary,Salary,1632.15,19/04/2023,Cancelled,NULL,NULL
T8633,2,Income,Salary,Salary,4833.69,16/12/2023,Pending,NULL,NULL
T9132,1,Income,Freelance,Freelance,2452.97,20/08/2023,Pending,NULL,NULL
T1386,2,Expense,Beauty,Beauty,789.73,09/08/2024,Pending,INV-2960,NULL
T7189,2,Expense,Beauty,Beauty,179.43,19/04/2024,Pending,INV-3754,NULL
T2534,1,Income,Property Rental,Property Rental,2482.72,13/08/2023,Pending,NULL,NULL
T7813,2,Expense,Beauty,Beauty,2031.945,25/04/2024,Completed,INV-2873,NULL
T1038,2,Expense,Utilities,Utilities,652.545,10/03/2024,Pending,INV-1045,NULL
T3182,2,Income,Bonus,Bonus,1587.1,30/10/2023,Pending,NULL,NULL
T2914,1,Expense,Sending Money to Family,Sending Money to Family,846.04,24/10/2023,Pending,INV-9201,R0009
T5993,1,Income,Salary,Salary,2359.52,06/08/2024,Pending,NULL,NULL
T8274,1,Expense,Beauty,Beauty,892.365,23/06/2023,Completed,NULL,NULL
T1451,1,Income,Shopify Store,Shopify Store,2821.22,22/06/2024,Completed,NULL,NULL
T3219,1,Expense,Beauty,Beauty,2047.015,09/05/2023,Cancelled,INV-8588,NULL
T7213,2,Expense,Taxes,Taxes,1563.84,28/01/2024,Pending,NULL,NULL
T9837,2,Expense,Groceries,Groceries,359.765,16/11/2023,Cancelled,NULL,NULL
T1134,2,Expense,Sending Money to Family,Sending Money to Family,2281.2,23/01/2023,Cancelled,NULL,R0008
T2538,1,Expense,Beauty,Beauty,1313.45,02/10/2023,Pending,NULL,NULL
T3521,2,Income,Freelance,Transfer In,3427.87,20/12/2023,Cancelled,NULL,NULL
T3646,2,Income,Property Rental,Property Rental,4418.83,30/09/2023,Cancelled,NULL,NULL
T4260,2,Income,Freelance,Freelance,532.99,23/11/2023,Pending,NULL,NULL
T7877,1,Expense,Sending Money to Family,Sending Money to Family,2473.37,06/10/2023,Cancelled,INV-8944,R0002
T4700,2,Income,Shopify Store,Shopify Store,3067.09,13/07/2023,Completed,NULL,NULL
T7110,1,Income,Bonus,Bonus,1107.76,18/03/2024,Completed,NULL,NULL
T5421,2,Expense,Sending Money to Family,Sending Money to Family,1486.25,27/08/2024,Pending,INV-3562,R0004
T3753,2,Income,Property Rental,Property Rental,1694.07,26/10/2023,Completed,NULL,NULL
T3982,2,Income,Salary,Salary,1842.28,20/11/2023,Pending,NULL,NULL
T3292,2,Income,Shopify Store,Shopify Store,3556.64,16/06/2024,Completed,NULL,NULL
T5604,1,Expense,Transport,Transport,1785.845,25/08/2024,Cancelled,INV-8401,NULL
T3127,1,Expense,Taxes,Taxes,2277.895,19/03/2023,Completed,NULL,NULL
T3059,1,Income,Bonus,Bonus,3508.68,02/02/2024,Pending,NULL,NULL
T2498,1,Expense,Beauty,Beauty,1223.005,15/08/2023,Cancelled,INV-2428,NULL
T9971,2,Expense,Groceries,Groceries,1137.675,19/04/2024,Completed,NULL,NULL
T2451,2,Expense,Sending Money to Family,Sending Money to Family,1832.69,07/10/2023,Pending,NULL,R0002
T7858,2,Income,Freelance,Freelance,3690.69,01/07/2024,Completed,NULL,NULL
T1456,1,Expense,Transport,Transport,1084.6,30/07/2024,Cancelled,INV-9628,NULL
T3937,1,Income,Bonus,Bonus,3480.88,11/03/2024,Cancelled,NULL,NULL
T3268,2,Expense,Taxes,Taxes,769.06,19/05/2023,Completed,INV-9334,NULL
T6244,2,Income,Salary,Salary,1596.67,17/07/2023,Cancelled,NULL,NULL
T9990,2,Expense,Transport,Transport,1838.315,03/07/2024,Completed,INV-1479,NULL
T2157,1,Expense,Taxes,Taxes,2150.09,26/07/2024,Cancelled,INV-4564,NULL
T1387,2,Expense,Beauty,Beauty,1152.715,16/08/2023,Cancelled,INV-9526,NULL
T2734,1,Income,Bonus,Bonus,1177.28,12/04/2024,Pending,NULL,NULL
T5665,2,Income,Freelance,Freelance,1717.1,24/03/2023,Completed,NULL,NULL
T6612,1,Expense,Sending Money to Family,Sending Money to Family,1073.325,23/09/2023,Pending,NULL,R0001
T7188,2,Expense,Utilities,Utilities,1687.63,14/10/2023,Completed,INV-1003,NULL
T5614,1,Income,Salary,Salary,4418.41,15/07/2023,Pending,NULL,NULL
T6732,2,Expense,Sending Money to Family,Sending Money to Family,909.18,23/11/2023,Pending,NULL,R0006
T9533,1,Income,Freelance,Freelance,1409.16,03/04/2023,Pending,NULL,NULL
T2854,1,Income,Salary,Salary,912.94,28/12/2023,Completed,NULL,NULL
T5304,2,Expense,Sending Money to Family,Sending Money to Family,1080.465,20/03/2023,Completed,INV-5884,R0004
T4297,2,Income,Freelance,Freelance,1466.6,24/05/2024,Pending,NULL,NULL
T5501,1,Income,Bonus,Bonus,383.3,29/08/2023,Cancelled,NULL,NULL
T9051,2,Expense,Groceries,Groceries,1689.33,01/03/2023,Completed,INV-3488,NULL
T3239,1,Expense,Groceries,Groceries,183.49,29/06/2024,Cancelled,NULL,NULL
T1631,1,Expense,Beauty,Beauty,2492.045,26/11/2023,Cancelled,NULL,NULL
T4459,2,Expense,Sending Money to Family,Sending Money to Family,407.72,04/01/2024,Cancelled,NULL,R0006
T2532,2,Income,Property Rental,Property Rental,2787.38,21/08/2024,Pending,NULL,NULL
T5809,2,Expense,Entertainment,Apple,2221.99,08/02/2023,Cancelled,INV-9246,NULL
T5684,2,Expense,Sending Money to Family,Sending Money to Family,2487.43,12/04/2023,Cancelled,NULL,R0001
T9284,1,Expense,Beauty,Beauty,2210.39,05/03/2024,Pending,INV-6088,NULL
T5434,2,Expense,Utilities,Utilities,623.76,24/02/2023,Pending,INV-4946,NULL
T7600,1,Expense,Beauty,Beauty,2056.815,27/03/2024,Pending,NULL,NULL
T1635,1,Income,Salary,Salary,461.16,09/08/2024,Completed,NULL,NULL
T1890,2,Income,Freelance,Freelance,1311.13,08/06/2023,Cancelled,NULL,NULL
T6814,2,Income,Property Rental,Property Rental,1477.83,14/02/2024,Completed,NULL,NULL
T3865,2,Income,Property Rental,Property Rental,2310.34,01/01/2023,Cancelled,NULL,NULL
T9174,1,Income,Bonus,Bonus,1869.46,04/01/2024,Completed,NULL,NULL
T3978,2,Income,Property Rental,Property Rental,4203.57,16/04/2023,Cancelled,NULL,NULL
T1075,2,Income,Salary,Salary,3462.44,27/03/2024,Completed,NULL,NULL
T6692,1,Expense,Taxes,Taxes,418.475,12/07/2023,Completed,INV-8704,NULL
T8220,1,Expense,Sending Money to Family,Sending Money to Family,1712.37,25/03/2023,Completed,NULL,R0002
T7149,1,Income,Bonus,Bonus,547.06,06/12/2023,Pending,NULL,NULL
T9641,2,Income,Freelance,Freelance,4631.03,26/05/2024,Pending,NULL,NULL
T3980,2,Expense,Utilities,Utilities,1479.92,12/04/2023,Completed,NULL,NULL
T8341,1,Income,Salary,Salary,855.57,27/10/2023,Pending,NULL,NULL
T3058,2,Expense,Sending Money to Family,Sending Money to Family,1456.67,24/07/2024,Completed,INV-9994,R0003
T2485,2,Income,Salary,Salary,2867.59,02/10/2023,Pending,NULL,NULL
T9860,1,Expense,Beauty,Beauty,1141.03,09/08/2023,Completed,NULL,NULL
T7935,2,Income,Salary,Salary,2221.64,14/06/2023,Pending,NULL,NULL
T2112,1,Income,Shopify Store,Shopify Store,3493.42,13/04/2024,Pending,NULL,NULL
T7483,1,Expense,Food,Food,993.505,20/06/2023,Completed,NULL,NULL
T2784,2,Expense,Food,Food,199.535,10/09/2023,Cancelled,INV-2256,NULL
T5477,2,Expense,Groceries,Groceries,1070.55,02/03/2024,Cancelled,NULL,NULL
T1645,1,Expense,Food,Food,1529.42,01/06/2024,Cancelled,NULL,NULL
T3697,1,Expense,Entertainment,Spotify,1556.68,17/04/2023,Pending,NULL,NULL
T3629,2,Income,Property Rental,Property Rental,3158.26,13/10/2023,Pending,NULL,NULL
T4098,2,Income,Freelance,Freelance,2190.23,31/03/2023,Pending,NULL,NULL
T3029,1,Expense,Beauty,Beauty,1827.98,10/03/2024,Completed,INV-6440,NULL
T7589,1,Income,Property Rental,Property Rental,4486.54,06/01/2024,Cancelled,NULL,NULL
T2646,2,Expense,Sending Money to Family,Sending Money to Family,1082.755,18/09/2023,Completed,NULL,R0006
T7069,1,Expense,Groceries,Groceries,1408.935,18/05/2024,Cancelled,INV-8581,NULL
T5078,1,Expense,Food,Food,948.775,14/12/2023,Completed,INV-6434,NULL
T9437,2,Expense,Groceries,Groceries,1510.815,28/11/2023,Pending,NULL,NULL
T7712,1,Expense,Entertainment,Airbnb,1094.17,15/05/2023,Completed,INV-2836,NULL
T7103,2,Income,Shopify Store,Shopify Store,4945.94,16/07/2024,Pending,NULL,NULL
T9170,2,Income,Freelance,Freelance,1320.86,20/06/2023,Pending,NULL,NULL
T8324,1,Income,Bonus,Bonus,1692.31,13/07/2023,Pending,NULL,NULL
T9359,1,Income,Freelance,Freelance,1680.94,02/10/2023,Completed,NULL,NULL
T5569,2,Income,Shopify Store,Shopify Store,837.87,24/10/2023,Cancelled,NULL,NULL
T5413,1,Expense,Food,Food,602.52,17/11/2023,Cancelled,INV-8162,NULL
T7428,2,Expense,Food,Food,199.065,24/01/2024,Cancelled,NULL,NULL
T1691,2,Expense,Beauty,Beauty,590.57,12/06/2023,Pending,INV-8922,NULL
T3276,1,Expense,Utilities,Utilities,2152.235,20/02/2023,Cancelled,NULL,NULL
T1545,2,Expense,Entertainment,Airbnb,1538.365,23/01/2024,Cancelled,NULL,NULL
T6253,1,Income,Shopify Store,Shopify Store,108.61,13/02/2023,Pending,NULL,NULL
T3979,1,Expense,Food,Food,2336.945,28/05/2024,Completed,INV-5359,NULL
T5325,2,Income,Freelance,Freelance,2237.35,05/12/2023,Pending,NULL,NULL
T4468,2,Income,Freelance,Freelance,2196.53,25/07/2023,Cancelled,NULL,NULL
T8309,1,Income,Salary,Salary,1889.03,12/05/2023,Pending,NULL,NULL
T1609,2,Expense,Taxes,Taxes,2377.19,20/12/2023,Completed,NULL,NULL
T1015,2,Expense,Food,Food,1757.345,08/08/2023,Pending,INV-3039,NULL
T4458,1,Expense,Beauty,Beauty,1837.185,09/01/2024,Pending,INV-5430,NULL
T9432,1,Income,Salary,Salary,190.92,17/06/2023,Completed,NULL,NULL
T6009,1,Expense,Groceries,Groceries,892.2,29/01/2024,Cancelled,NULL,NULL
T4758,1,Expense,Utilities,Utilities,1297.195,27/03/2024,Completed,NULL,NULL
T2948,1,Income,Property Rental,Property Rental,4419.35,14/05/2024,Completed,NULL,NULL
T8908,1,Expense,Groceries,Groceries,2102.485,09/07/2024,Completed,INV-2115,NULL
T8504,2,Income,Bonus,Bonus,709.29,07/06/2023,Cancelled,NULL,NULL
T6481,1,Income,Property Rental,Property Rental,1620.31,29/06/2023,Completed,NULL,NULL
T6954,1,Income,Property Rental,Property Rental,617.68,19/09/2023,Cancelled,NULL,NULL
T4300,1,Expense,Transport,Transport,2280.495,26/06/2023,Pending,INV-3589,NULL
T4237,2,Expense,Taxes,Taxes,1868.64,07/07/2023,Completed,NULL,NULL
T1012,1,Expense,Beauty,Beauty,620,02/11/2023,Completed,NULL,NULL
T3816,2,Income,Shopify Store,Shopify Store,184.64,15/08/2024,Completed,NULL,NULL
T9899,1,Expense,Beauty,Beauty,798.765,28/09/2023,Pending,NULL,NULL
T6644,2,Expense,Sending Money to Family,Sending Money to Family,215.42,24/04/2024,Pending,INV-2550,R0008
T2368,2,Expense,Sending Money to Family,Sending Money to Family,60.895,14/11/2023,Completed,INV-2721,R0007
T5882,2,Expense,Entertainment,Microsoft,1787.945,12/03/2023,Cancelled,INV-2478,NULL
T2782,1,Expense,Beauty,Beauty,1154.865,29/08/2023,Completed,INV-3472,NULL
T1635,1,Expense,Taxes,Taxes,1076.085,10/09/2023,Completed,INV-3759,NULL
T7491,2,Income,Property Rental,Property Rental,3765.91,10/10/2023,Pending,NULL,NULL
T1705,2,Income,Property Rental,Property Rental,579.4,17/01/2024,Cancelled,NULL,NULL
T3955,2,Expense,Groceries,Groceries,680.565,08/04/2024,Pending,INV-5649,NULL
T4554,2,Expense,Beauty,Beauty,89.785,30/05/2024,Pending,NULL,NULL
T6505,1,Expense,Utilities,Utilities,1655.97,26/06/2023,Completed,INV-8977,NULL
T7819,1,Income,Property Rental,Property Rental,2248.62,10/05/2023,Completed,NULL,NULL
T4176,1,Expense,Food,Food,310.215,27/02/2023,Cancelled,INV-2536,NULL
T8079,2,Income,Salary,Salary,231.92,22/04/2023,Pending,NULL,NULL
T4992,2,Income,Shopify Store,Shopify Store,3425.21,31/05/2023,Completed,NULL,NULL
T3599,1,Expense,Entertainment,Amazon,1706.555,08/02/2023,Cancelled,INV-5676,NULL
T9684,1,Income,Bonus,Bonus,3060.45,14/01/2023,Pending,NULL,NULL
T3213,1,Income,Bonus,Bonus,75.58,08/04/2023,Completed,NULL,NULL
T4870,2,Income,Shopify Store,Transfer In,3255.77,13/03/2024,Completed,NULL,NULL
T3972,1,Expense,Transport,Transport,1805.96,06/12/2023,Pending,NULL,NULL
T1334,2,Expense,Groceries,Groceries,779.14,09/07/2024,Completed,INV-7960,NULL
T7306,1,Income,Shopify Store,Shopify Store,2920.42,18/10/2023,Completed,NULL,NULL
T5706,2,Income,Salary,Salary,1528.52,18/06/2023,Completed,NULL,NULL
T5491,2,Expense,Sending Money to Family,Sending Money to Family,284.82,11/11/2023,Completed,NULL,R0008
T8150,1,Expense,Groceries,Groceries,1275.985,15/05/2023,Completed,NULL,NULL
T4852,1,Expense,Food,Food,1885.165,21/01/2023,Completed,NULL,NULL
T5091,2,Expense,Taxes,Taxes,1080.935,06/02/2024,Pending,INV-9766,NULL
T3796,1,Income,Bonus,Bonus,900.9,26/05/2024,Cancelled,NULL,NULL
T6827,2,Income,Salary,Salary,1813.51,24/03/2024,Completed,NULL,NULL
T9391,2,Expense,Beauty,Beauty,1853.415,25/08/2024,Pending,INV-7291,NULL
T8189,1,Expense,Sending Money to Family,Sending Money to Family,2440.95,16/04/2024,Completed,NULL,R0009
T7207,1,Income,Salary,Salary,4709.34,24/02/2024,Pending,NULL,NULL
T5894,1,Expense,Food,Food,1417.53,11/08/2023,Pending,INV-2910,NULL
T5355,1,Income,Salary,Salary,677,03/08/2024,Pending,NULL,NULL
T1367,1,Expense,Entertainment,Netflix,582.25,06/02/2024,Cancelled,INV-9961,NULL
T6230,2,Expense,Entertainment,Amazon,1413.31,27/08/2023,Cancelled,INV-8931,NULL
T7956,2,Expense,Sending Money to Family,Sending Money to Family,1012.765,29/02/2024,Cancelled,NULL,R0007
T6155,1,Income,Shopify Store,Shopify Store,3009.04,23/12/2023,Cancelled,NULL,NULL
T9821,2,Expense,Beauty,Beauty,1531.13,03/01/2024,Cancelled,NULL,NULL
T6215,1,Expense,Sending Money to Family,Sending Money to Family,2262.18,20/07/2024,Pending,INV-7413,R0001
T5426,2,Income,Bonus,Bonus,3340.05,03/02/2023,Completed,NULL,NULL
T7682,2,Expense,Food,Food,459.835,08/12/2023,Cancelled,NULL,NULL
T8317,1,Expense,Taxes,Taxes,536.255,16/04/2024,Pending,INV-6617,NULL
T6270,1,Expense,Food,Food,2032.88,06/06/2023,Completed,NULL,NULL
T3905,2,Expense,Sending Money to Family,Sending Money to Family,2032.44,28/02/2024,Pending,NULL,R0001
T8337,1,Income,Salary,Salary,3495.42,07/05/2024,Cancelled,NULL,NULL
T5912,2,Expense,Utilities,Utilities,1222.83,02/01/2023,Completed,INV-5055,NULL
T4301,1,Income,Freelance,Freelance,3157.73,04/08/2023,Completed,NULL,NULL
T9947,1,Income,Freelance,Freelance,2901.7,01/06/2023,Pending,NULL,NULL
